player_name,total_points,Opp_GC_90,was_home,form,prev_tp_avg,xGipg_last7,comp_form
Lewis Dunk,2,4.0,1,1.0,2.0,2.0,1.0
Lewis Dunk,2,2.0,0,1.0,2.0,2.0,1.0
Lewis Dunk,5,3.0,1,1.0,2.0,2.0,1.0
Lewis Dunk,6,2.0,1,2.0,2.0,1.0,2.0
Lewis Dunk,1,6.0,0,3.0,2.0,1.0,3.0
Lewis Dunk,8,2.0,1,3.0,2.0,1.0,3.0
Lewis Dunk,1,1.0,1,3.0,2.0,1.0,3.0
Lewis Dunk,2,3.0,1,3.0,2.0,1.0,3.0
Lloyd Kelly,6,4.0,1,2.0,2.0,1.0,2.0
Lloyd Kelly,2,1.0,0,3.0,2.0,1.0,3.0
Lucas Digne,6,5.0,1,1.0,1.0,1.0,1.0
Lucas Digne,11,6.0,0,2.0,2.0,1.0,2.0
Lucas Digne,5,5.0,0,3.0,3.0,1.0,3.0
Lucas Digne,6,4.0,0,1.0,2.0,2.0,1.0
Lucas Digne,6,4.0,0,1.0,2.0,2.0,2.0
Lucas Digne,2,6.0,1,1.0,2.0,2.0,2.0
Lucas Digne,1,2.0,0,1.0,2.0,3.0,2.0
Lucas Digne,9,4.0,1,1.0,2.0,2.0,1.0
Lucas Digne,1,4.0,1,2.0,2.0,2.0,2.0
Lucas Digne,12,5.0,0,2.0,2.0,1.0,2.0
Lucas Digne,2,3.0,1,3.0,2.0,1.0,3.0
Lucas Digne,6,5.0,0,3.0,2.0,2.0,3.0
Lucas Digne,1,4.0,1,3.0,2.0,2.0,3.0
Lucas Digne,2,3.0,0,3.0,2.0,2.0,2.0
Lucas Digne,5,6.0,0,3.0,2.0,2.0,2.0
Lucas Digne,11,4.0,1,1.0,2.0,2.0,2.0
Lucas Digne,5,2.0,0,3.0,2.0,2.0,3.0
Lucas Digne,2,4.0,1,3.0,2.0,2.0,3.0
Lucas Digne,6,2.0,0,3.0,2.0,1.0,3.0
Lucas Digne,1,2.0,0,3.0,3.0,1.0,3.0
Lucas Rodrigues Moura da Silva,5,1.0,0,3.0,3.0,1.0,3.0
Lucas Rodrigues Moura da Silva,2,3.0,0,2.0,2.0,2.0,2.0
Lucas Rodrigues Moura da Silva,2,2.0,0,2.0,3.0,2.0,2.0
Lucas Rodrigues Moura da Silva,7,5.0,1,2.0,2.0,2.0,2.0
Lucas Rodrigues Moura da Silva,2,4.0,1,2.0,2.0,3.0,2.0
Lucas Rodrigues Moura da Silva,8,2.0,0,1.0,2.0,3.0,2.0
Lucas Rodrigues Moura da Silva,8,2.0,1,2.0,3.0,3.0,2.0
Lucas Rodrigues Moura da Silva,2,4.0,1,3.0,3.0,3.0,3.0
Lucas Rodrigues Moura da Silva,1,6.0,0,3.0,3.0,3.0,3.0
Lucas Rodrigues Moura da Silva,2,2.0,1,2.0,2.0,3.0,2.0
Lucas Rodrigues Moura da Silva,3,6.0,1,1.0,2.0,2.0,2.0
Lucas Rodrigues Moura da Silva,2,1.0,1,1.0,2.0,2.0,1.0
Lucas Rodrigues Moura da Silva,6,6.0,0,1.0,2.0,2.0,1.0
Lucas Rodrigues Moura da Silva,2,2.0,1,1.0,2.0,2.0,2.0
Lucas Rodrigues Moura da Silva,2,4.0,0,1.0,2.0,2.0,2.0
Lucas Rodrigues Moura da Silva,2,3.0,1,1.0,2.0,2.0,2.0
Lucas Rodrigues Moura da Silva,3,5.0,0,1.0,2.0,2.0,1.0
Lucas Rodrigues Moura da Silva,2,3.0,0,1.0,2.0,2.0,1.0
Lucas Rodrigues Moura da Silva,1,4.0,1,1.0,2.0,2.0,1.0
Lucas Rodrigues Moura da Silva,10,4.0,0,1.0,2.0,2.0,1.0
Lucas Torreira,2,5.0,0,2.0,2.0,2.0,2.0
Lucas Torreira,1,5.0,1,2.0,2.0,2.0,2.0
Lucas Torreira,3,4.0,0,1.0,1.0,2.0,2.0
Lucas Torreira,2,4.0,1,2.0,1.0,2.0,2.0
Lucas Torreira,2,5.0,0,1.0,1.0,2.0,1.0
Lucas Torreira,3,5.0,0,1.0,1.0,1.0,1.0
Lucas Torreira,1,2.0,1,1.0,1.0,1.0,1.0
Lucas Torreira,1,2.0,1,1.0,1.0,1.0,1.0
Lucas Torreira,2,2.0,0,1.0,1.0,1.0,1.0
Lucas Torreira,5,4.0,0,1.0,1.0,1.0,1.0
Luka Milivojevic,2,2.0,0,3.0,3.0,1.0,3.0
Luka Milivojevic,2,2.0,0,2.0,2.0,1.0,2.0
Luka Milivojevic,2,2.0,0,1.0,1.0,1.0,1.0
Luka Milivojevic,1,2.0,1,1.0,1.0,1.0,1.0
Luka Milivojevic,2,6.0,1,1.0,1.0,1.0,1.0
Luka Milivojevic,10,5.0,0,1.0,1.0,1.0,1.0
Luka Milivojevic,1,3.0,0,1.0,1.0,2.0,2.0
Luka Milivojevic,2,2.0,0,3.0,2.0,2.0,3.0
Luka Milivojevic,2,2.0,1,3.0,2.0,2.0,3.0
Luka Milivojevic,2,4.0,0,3.0,1.0,2.0,3.0
Luka Milivojevic,3,5.0,1,2.0,1.0,2.0,2.0
Luka Milivojevic,2,5.0,0,2.0,1.0,2.0,2.0
Luka Milivojevic,3,4.0,1,1.0,1.0,2.0,1.0
Luka Milivojevic,2,3.0,0,1.0,1.0,2.0,1.0
Luka Milivojevic,2,5.0,1,1.0,1.0,1.0,1.0
Luka Milivojevic,2,4.0,0,1.0,1.0,1.0,1.0
Luka Milivojevic,2,3.0,1,1.0,1.0,1.0,2.0
Luka Milivojevic,1,3.0,0,1.0,1.0,1.0,1.0
Luka Milivojevic,2,3.0,1,1.0,1.0,1.0,1.0
Luka Milivojevic,10,2.0,0,1.0,1.0,1.0,1.0
Luka Milivojevic,2,2.0,1,2.0,1.0,1.0,2.0
Luka Milivojevic,1,6.0,0,2.0,1.0,1.0,2.0
Luka Milivojevic,1,2.0,1,2.0,1.0,1.0,2.0
Lukas Rupp,2,3.0,0,1.0,1.0,1.0,1.0
Lukas Rupp,3,2.0,1,1.0,1.0,1.0,1.0
Lukas Rupp,2,2.0,0,1.0,1.0,2.0,1.0
Lukas Rupp,1,4.0,1,1.0,1.0,2.0,1.0
Lukas Rupp,2,3.0,0,1.0,1.0,2.0,1.0
Lukas Rupp,2,4.0,1,1.0,1.0,2.0,1.0
Lukasz Fabianski,3,5.0,0,1.0,1.0,1.0,1.0
Lukasz Fabianski,2,6.0,1,1.0,1.0,1.0,1.0
Lukasz Fabianski,7,6.0,0,1.0,1.0,1.0,1.0
Lukasz Fabianski,10,2.0,1,1.0,1.0,1.0,1.0
Lukasz Fabianski,8,5.0,0,3.0,2.0,1.0,2.0
Lukasz Fabianski,8,5.0,1,3.0,1.0,1.0,3.0
Lukasz Fabianski,6,2.0,0,4.0,2.0,1.0,3.0
Lukasz Fabianski,2,4.0,1,4.0,2.0,1.0,4.0
Lukasz Fabianski,2,1.0,0,4.0,2.0,1.0,3.0
Lukasz Fabianski,2,2.0,0,3.0,1.0,1.0,2.0
Lukasz Fabianski,2,4.0,1,2.0,1.0,1.0,2.0
Lukasz Fabianski,2,3.0,0,1.0,1.0,1.0,1.0
Lukasz Fabianski,2,2.0,1,1.0,1.0,1.0,1.0
Lukasz Fabianski,2,2.0,0,1.0,1.0,1.0,1.0
Lukasz Fabianski,2,2.0,1,1.0,1.0,1.0,1.0
Lukasz Fabianski,2,3.0,0,1.0,1.0,1.0,1.0
Lukasz Fabianski,1,4.0,1,1.0,1.0,1.0,1.0
Lukasz Fabianski,3,6.0,1,1.0,1.0,1.0,1.0
Luke Freeman,2,4.0,1,1.0,1.0,1.0,1.0
Luke Freeman,2,2.0,0,1.0,1.0,1.0,1.0
Luke Freeman,2,4.0,1,1.0,1.0,1.0,1.0
Luke Freeman,1,5.0,1,1.0,1.0,1.0,1.0
Luke Shaw,6,2.0,0,1.0,1.0,1.0,1.0
Luke Shaw,2,3.0,1,1.0,1.0,1.0,1.0
Luke Shaw,2,5.0,0,1.0,1.0,1.0,1.0
Luke Shaw,2,4.0,0,1.0,1.0,1.0,1.0
Luke Shaw,1,6.0,1,1.0,1.0,1.0,2.0
Luke Shaw,1,4.0,1,1.0,1.0,1.0,1.0
Luke Shaw,5,2.0,0,1.0,1.0,1.0,1.0
Luke Shaw,7,3.0,0,1.0,1.0,1.0,2.0
Luke Shaw,6,2.0,0,2.0,1.0,1.0,2.0
Luke Shaw,2,2.0,1,3.0,1.0,1.0,3.0
Luke Shaw,5,4.0,0,3.0,1.0,1.0,2.0
Luke Shaw,5,5.0,1,2.0,1.0,1.0,2.0
Luke Shaw,1,6.0,0,2.0,1.0,1.0,2.0
Luke Shaw,6,4.0,1,2.0,1.0,1.0,2.0
Luke Thomas,12,2.0,0,2.0,1.0,1.0,2.0
Luke Thomas,1,2.0,1,3.0,1.0,1.0,3.0
Lys Mousset,13,2.0,0,3.0,3.0,2.0,3.0
Lys Mousset,2,6.0,1,4.0,3.0,4.0,4.0
Lys Mousset,2,2.0,0,3.0,3.0,4.0,3.0
Lys Mousset,2,5.0,1,3.0,3.0,4.0,3.0
Lys Mousset,1,1.0,1,2.0,3.0,2.0,2.0
Mahmoud Ahmed Ibrahim Hassan,1,5.0,1,1.0,1.0,3.0,1.0
Mahmoud Ahmed Ibrahim Hassan,2,4.0,0,1.0,1.0,3.0,1.0
Mahmoud Ahmed Ibrahim Hassan,2,2.0,1,1.0,1.0,2.0,1.0
Mahmoud Ahmed Ibrahim Hassan,8,3.0,1,1.0,1.0,2.0,2.0
Mahmoud Ahmed Ibrahim Hassan,2,2.0,0,2.0,2.0,2.0,2.0
Mahmoud Ahmed Ibrahim Hassan,8,4.0,1,2.0,2.0,2.0,2.0
Mahmoud Ahmed Ibrahim Hassan,3,1.0,1,3.0,2.0,2.0,3.0
Mahmoud Ahmed Ibrahim Hassan,2,5.0,1,3.0,3.0,2.0,3.0
Mahmoud Ahmed Ibrahim Hassan,2,5.0,0,2.0,2.0,2.0,2.0
Mahmoud Ahmed Ibrahim Hassan,2,4.0,0,2.0,2.0,2.0,2.0
Mahmoud Ahmed Ibrahim Hassan,2,2.0,1,1.0,2.0,2.0,1.0
Mahmoud Ahmed Ibrahim Hassan,2,2.0,1,1.0,2.0,2.0,1.0
Mahmoud Ahmed Ibrahim Hassan,2,4.0,1,1.0,2.0,2.0,1.0
Mahmoud Ahmed Ibrahim Hassan,16,3.0,0,1.0,2.0,2.0,1.0
Mahmoud Ahmed Ibrahim Hassan,3,3.0,1,3.0,2.0,2.0,3.0
Mahmoud Ahmed Ibrahim Hassan,10,5.0,0,3.0,2.0,2.0,3.0
Mamadou Sakho,2,6.0,1,4.0,3.0,2.0,3.0
Mamadou Sakho,2,4.0,0,4.0,2.0,2.0,3.0
Mamadou Sakho,1,2.0,1,2.0,2.0,2.0,2.0
Mamadou Sakho,1,6.0,0,2.0,2.0,1.0,2.0
Mamadou Sakho,1,2.0,0,1.0,2.0,1.0,1.0
Manuel Lanzini,2,4.0,0,1.0,1.0,1.0,1.0
Manuel Lanzini,3,6.0,0,2.0,2.0,2.0,2.0
Manuel Lanzini,3,2.0,1,2.0,2.0,2.0,2.0
Manuel Lanzini,2,2.0,1,2.0,1.0,2.0,2.0
Manuel Lanzini,2,4.0,0,1.0,2.0,2.0,1.0
Manuel Lanzini,2,2.0,1,1.0,2.0,1.0,1.0
Manuel Lanzini,2,4.0,1,1.0,2.0,1.0,1.0
Manuel Lanzini,1,3.0,0,1.0,2.0,1.0,1.0
Marc Albrighton,1,2.0,0,1.0,1.0,1.0,1.0
Marc Albrighton,2,3.0,0,1.0,1.0,1.0,1.0
Marc Albrighton,10,5.0,0,1.0,1.0,1.0,1.0
Marc Albrighton,3,4.0,1,1.0,1.0,1.0,2.0
Marc Albrighton,2,4.0,1,2.0,1.0,2.0,2.0
Marc Albrighton,2,3.0,0,2.0,1.0,2.0,2.0
Marco Stiepermann,1,3.0,1,1.0,1.0,1.0,1.0
Marco Stiepermann,1,5.0,0,1.0,1.0,1.0,1.0
Marco Stiepermann,2,1.0,1,1.0,1.0,1.0,1.0
Marco Stiepermann,2,4.0,0,1.0,1.0,1.0,1.0
Marco Stiepermann,1,6.0,1,1.0,1.0,1.0,1.0
Marco Stiepermann,2,5.0,0,1.0,1.0,1.0,1.0
Marco Stiepermann,1,5.0,1,1.0,1.0,2.0,1.0
Marco Stiepermann,2,3.0,0,1.0,1.0,2.0,1.0
Marco Stiepermann,2,4.0,1,1.0,1.0,2.0,1.0
Marco Stiepermann,1,2.0,0,1.0,1.0,1.0,1.0
Marcos Alonso,4,2.0,1,1.0,1.0,1.0,1.0
Marcos Alonso,1,4.0,1,1.0,1.0,1.0,1.0
Marcos Alonso,5,4.0,0,1.0,1.0,1.0,1.0
Marcos Alonso,5,3.0,1,1.0,1.0,2.0,1.0
Marcos Alonso,6,5.0,0,3.0,2.0,2.0,3.0
Marcos Alonso,11,4.0,1,3.0,1.0,2.0,3.0
Marcos Alonso,8,5.0,0,4.0,2.0,2.0,4.0
Marcos Alonso,16,3.0,1,5.0,2.0,2.0,4.0
Marcos Alonso,6,6.0,0,6.0,2.0,3.0,5.0
Marcos Alonso,2,1.0,1,5.0,2.0,2.0,4.0
Marcos Alonso,1,5.0,1,4.0,2.0,2.0,3.0
Marcos Alonso,7,2.0,0,3.0,2.0,2.0,3.0
Marcos Rojo,2,6.0,0,2.0,4.0,3.0,2.0
Marcus Rashford,13,2.0,0,1.0,1.0,1.0,1.0
Marcus Rashford,6,4.0,1,4.0,4.0,4.0,4.0
Marcus Rashford,2,4.0,1,4.0,4.0,4.0,4.0
Marcus Rashford,9,5.0,0,3.0,3.0,4.0,3.0
Marcus Rashford,2,3.0,1,4.0,4.0,4.0,4.0
Marcus Rashford,4,3.0,0,4.0,3.0,4.0,4.0
Marcus Rashford,9,6.0,0,2.0,3.0,4.0,2.0
Marcus Rashford,2,4.0,1,3.0,3.0,5.0,3.0
Marcus Rashford,5,2.0,0,3.0,3.0,4.0,3.0
Marcus Rashford,11,6.0,1,3.0,3.0,5.0,3.0
Marcus Rashford,5,2.0,1,4.0,3.0,6.0,4.0
Marcus Rashford,13,1.0,0,4.0,3.0,6.0,4.0
Marcus Rashford,9,3.0,1,4.0,4.0,6.0,4.0
Marcus Rashford,2,5.0,0,5.0,4.0,6.0,4.0
Marcus Rashford,2,3.0,1,4.0,3.0,5.0,4.0
Marcus Rashford,6,4.0,0,3.0,3.0,5.0,3.0
Marcus Rashford,9,3.0,0,4.0,3.0,5.0,4.0
Marcus Rashford,2,6.0,1,3.0,3.0,4.0,3.0
Marcus Rashford,2,2.0,1,3.0,4.0,4.0,3.0
Marcus Rashford,9,4.0,0,3.0,3.0,4.0,3.0
Marcus Rashford,2,5.0,1,4.0,3.0,5.0,4.0
Marcus Rashford,6,6.0,0,3.0,3.0,5.0,3.0
Marcus Rashford,7,4.0,0,2.0,3.0,5.0,2.0
Marcus Rashford,12,5.0,1,3.0,3.0,5.0,3.0
Marcus Rashford,1,4.0,0,3.0,3.0,5.0,3.0
Mario Vrancic,2,4.0,0,3.0,3.0,5.0,3.0
Mario Vrancic,7,4.0,1,3.0,3.0,4.0,3.0
Mario Vrancic,2,5.0,1,3.0,3.0,3.0,3.0
Mario Vrancic,2,5.0,1,1.0,3.0,3.0,2.0
Mario Vrancic,2,2.0,0,1.0,3.0,2.0,2.0
Mark Noble,9,6.0,1,1.0,1.0,1.0,1.0
Mark Noble,2,2.0,1,2.0,2.0,2.0,2.0
Mark Noble,5,5.0,0,2.0,2.0,2.0,2.0
Mark Noble,2,4.0,1,2.0,2.0,2.0,2.0
Mark Noble,2,3.0,0,2.0,2.0,2.0,2.0
Mark Noble,2,2.0,1,1.0,1.0,2.0,2.0
Mark Noble,2,3.0,1,1.0,1.0,2.0,1.0
Mark Noble,5,2.0,0,1.0,1.0,1.0,1.0
Mark Noble,3,2.0,0,1.0,2.0,1.0,1.0
Mark Noble,2,3.0,1,1.0,2.0,1.0,2.0
Mark Noble,3,4.0,0,1.0,1.0,1.0,2.0
Mark Noble,2,4.0,1,1.0,1.0,1.0,2.0
Mark Noble,16,2.0,0,1.0,1.0,1.0,1.0
Mark Noble,2,3.0,1,3.0,2.0,1.0,3.0
Mark Noble,3,4.0,0,3.0,2.0,1.0,3.0
Mark Noble,1,4.0,1,3.0,2.0,2.0,3.0
Mark Noble,2,1.0,0,3.0,2.0,2.0,3.0
Mark Noble,2,2.0,0,1.0,2.0,2.0,2.0
Mark Noble,1,4.0,1,1.0,2.0,2.0,2.0
Mark Noble,2,3.0,0,1.0,2.0,2.0,1.0
Mark Noble,2,2.0,1,1.0,2.0,2.0,1.0
Mark Noble,2,2.0,0,1.0,2.0,2.0,1.0
Mark Noble,7,5.0,1,1.0,2.0,1.0,1.0
Mark Noble,5,2.0,0,1.0,2.0,2.0,2.0
Mark Noble,3,6.0,1,2.0,2.0,2.0,2.0
Mark Travers,1,6.0,0,2.0,2.0,2.0,2.0
Martin Dubravka,2,6.0,0,1.0,1.0,1.0,1.0
Martin Dubravka,2,2.0,0,1.0,1.0,1.0,1.0
Martin Dubravka,6,5.0,1,1.0,1.0,1.0,1.0
Martin Dubravka,3,2.0,0,1.0,1.0,1.0,1.0
Martin Dubravka,6,4.0,0,1.0,1.0,1.0,1.0
Martin Dubravka,8,2.0,0,2.0,1.0,1.0,2.0
Martin Dubravka,4,2.0,1,3.0,2.0,1.0,2.0
Martin Dubravka,3,5.0,0,3.0,2.0,1.0,2.0
Martin Dubravka,2,5.0,1,3.0,2.0,1.0,2.0
Martin Dubravka,4,2.0,0,1.0,2.0,1.0,1.0
Martin Dubravka,10,4.0,1,1.0,2.0,1.0,1.0
Martin Dubravka,3,4.0,1,3.0,2.0,1.0,2.0
Martin Dubravka,2,3.0,1,3.0,2.0,1.0,3.0
Martin Dubravka,3,4.0,1,3.0,2.0,1.0,2.0
Martin Dubravka,3,2.0,0,2.0,2.0,1.0,2.0
Martin Dubravka,2,2.0,1,2.0,2.0,1.0,2.0
Martin Dubravka,8,3.0,0,2.0,2.0,1.0,2.0
Martin Dubravka,3,6.0,1,2.0,2.0,1.0,2.0
Martin Dubravka,7,3.0,0,2.0,2.0,1.0,2.0
Martin Dubravka,1,4.0,0,3.0,2.0,1.0,2.0
Martin Dubravka,4,4.0,1,2.0,2.0,1.0,2.0
Martin Dubravka,6,4.0,0,3.0,2.0,1.0,2.0
Martin Dubravka,8,2.0,1,2.0,2.0,1.0,2.0
Martin Dubravka,6,6.0,1,3.0,2.0,1.0,2.0
Martin Dubravka,2,5.0,0,3.0,2.0,1.0,2.0
Martin Dubravka,2,5.0,1,3.0,2.0,1.0,2.0
Martin Dubravka,2,1.0,0,3.0,2.0,1.0,2.0
Martin Dubravka,1,5.0,0,2.0,2.0,1.0,2.0
Martin Dubravka,2,2.0,1,1.0,2.0,1.0,1.0
Martin Dubravka,1,4.0,0,1.0,2.0,1.0,1.0
Martin Dubravka,7,2.0,1,1.0,2.0,1.0,1.0
Martin Kelly,6,2.0,0,4.0,4.0,1.0,3.0
Martin Kelly,2,2.0,0,4.0,4.0,1.0,3.0
Martin Kelly,2,6.0,1,3.0,3.0,1.0,2.0
Martin Kelly,6,2.0,0,2.0,2.0,1.0,2.0
Martin Kelly,6,5.0,0,3.0,2.0,1.0,2.0
Martin Kelly,6,5.0,1,3.0,2.0,1.0,2.0
Martin Kelly,6,5.0,0,3.0,2.0,1.0,3.0
Martin Kelly,8,4.0,1,3.0,2.0,1.0,3.0
Martin Kelly,2,3.0,0,4.0,2.0,1.0,3.0
Martin Kelly,2,5.0,1,3.0,2.0,1.0,3.0
Martin Kelly,2,4.0,0,3.0,2.0,1.0,3.0
Martin Kelly,2,6.0,0,2.0,2.0,1.0,2.0
Martin Kelly,2,3.0,1,1.0,2.0,1.0,1.0
Martin Kelly,2,1.0,0,1.0,2.0,1.0,1.0
Martin Kelly,1,4.0,1,1.0,2.0,1.0,1.0
Martin Kelly,1,2.0,1,1.0,2.0,1.0,1.0
Martín Montoya,6,5.0,1,1.0,1.0,1.0,1.0
Martín Montoya,2,4.0,1,2.0,2.0,1.0,2.0
Martín Montoya,6,2.0,0,1.0,1.0,1.0,1.0
Martín Montoya,1,3.0,1,2.0,1.0,1.0,2.0
Martín Montoya,2,6.0,1,1.0,1.0,1.0,2.0
Martín Montoya,12,2.0,0,1.0,1.0,1.0,2.0
Martín Montoya,2,2.0,0,3.0,2.0,2.0,2.0
Martín Montoya,1,3.0,0,3.0,2.0,1.0,2.0
Martín Montoya,2,2.0,1,2.0,1.0,1.0,2.0
Martín Montoya,1,2.0,0,2.0,1.0,2.0,2.0
Martín Montoya,6,2.0,1,2.0,1.0,2.0,2.0
Martín Montoya,2,3.0,0,1.0,1.0,2.0,1.0
Martín Montoya,1,5.0,1,1.0,1.0,2.0,1.0
Martín Montoya,1,2.0,0,1.0,2.0,2.0,1.0
Martín Montoya,5,3.0,1,1.0,2.0,2.0,1.0
Marvelous Nakamba,3,3.0,0,1.0,1.0,1.0,1.0
Marvelous Nakamba,2,6.0,0,1.0,1.0,1.0,1.0
Marvelous Nakamba,2,4.0,1,1.0,1.0,1.0,1.0
Marvelous Nakamba,2,1.0,0,1.0,1.0,1.0,1.0
Marvelous Nakamba,2,2.0,1,1.0,1.0,1.0,1.0
Marvelous Nakamba,2,2.0,0,1.0,1.0,1.0,1.0
Marvelous Nakamba,2,4.0,1,1.0,1.0,1.0,1.0
Marvelous Nakamba,2,6.0,1,1.0,1.0,1.0,1.0
Marvelous Nakamba,1,5.0,0,1.0,1.0,1.0,1.0
Marvelous Nakamba,1,5.0,1,1.0,1.0,1.0,1.0
Marvelous Nakamba,2,5.0,0,1.0,1.0,1.0,1.0
Marvelous Nakamba,2,2.0,1,1.0,1.0,1.0,1.0
Marvelous Nakamba,2,4.0,0,1.0,1.0,1.0,1.0
Marvelous Nakamba,2,2.0,1,1.0,1.0,1.0,1.0
Marvelous Nakamba,2,2.0,0,1.0,1.0,1.0,1.0
Mason Greenwood,8,4.0,0,1.0,1.0,1.0,1.0
Mason Greenwood,2,1.0,1,3.0,1.0,1.0,2.0
Mason Greenwood,2,4.0,0,3.0,1.0,1.0,2.0
Mason Greenwood,12,5.0,1,3.0,1.0,1.0,2.0
Mason Greenwood,13,6.0,0,4.0,1.0,2.0,3.0
Mason Greenwood,2,4.0,0,4.0,1.0,2.0,4.0
Mason Holgate,3,2.0,1,4.0,4.0,2.0,3.0
Mason Holgate,2,4.0,0,3.0,3.0,2.0,2.0
Mason Holgate,1,2.0,0,3.0,3.0,2.0,2.0
Mason Holgate,2,2.0,0,2.0,3.0,2.0,2.0
Mason Holgate,6,4.0,1,1.0,3.0,2.0,1.0
Mason Holgate,6,3.0,0,2.0,3.0,1.0,2.0
Mason Holgate,2,1.0,0,2.0,3.0,2.0,2.0
Mason Holgate,1,4.0,1,2.0,3.0,2.0,2.0
Mason Holgate,7,5.0,0,2.0,3.0,1.0,2.0
Mason Holgate,8,3.0,1,3.0,3.0,1.0,2.0
Mason Holgate,1,5.0,0,3.0,3.0,1.0,3.0
Mason Holgate,3,4.0,1,2.0,3.0,1.0,2.0
Mason Holgate,1,2.0,1,2.0,3.0,2.0,2.0
Mason Holgate,2,2.0,0,2.0,3.0,1.0,2.0
Mason Holgate,6,6.0,0,1.0,2.0,1.0,2.0
Mason Holgate,7,4.0,1,1.0,3.0,1.0,1.0
Mason Holgate,2,2.0,0,2.0,3.0,1.0,2.0
Mason Mount,2,4.0,1,1.0,1.0,1.0,1.0
Mason Mount,10,6.0,0,1.0,1.0,1.0,1.0
Mason Mount,8,2.0,1,3.0,3.0,2.0,2.0
Mason Mount,2,2.0,0,3.0,3.0,2.0,3.0
Mason Mount,9,2.0,1,3.0,3.0,2.0,3.0
Mason Mount,2,4.0,1,3.0,3.0,3.0,3.0
Mason Mount,6,4.0,0,3.0,3.0,3.0,3.0
Mason Mount,7,3.0,1,3.0,3.0,3.0,3.0
Mason Mount,3,4.0,0,3.0,3.0,4.0,3.0
Mason Mount,1,4.0,1,3.0,3.0,3.0,2.0
Mason Mount,3,1.0,0,3.0,3.0,3.0,2.0
Mason Mount,2,6.0,1,2.0,3.0,3.0,2.0
Mason Mount,6,3.0,0,1.0,3.0,3.0,2.0
Mason Mount,2,5.0,1,2.0,3.0,3.0,2.0
Mason Mount,3,4.0,1,1.0,3.0,2.0,2.0
Mason Mount,3,4.0,1,2.0,3.0,2.0,2.0
Mason Mount,3,3.0,1,1.0,3.0,2.0,2.0
Mason Mount,10,2.0,1,1.0,2.0,3.0,2.0
Mason Mount,2,2.0,1,3.0,3.0,3.0,2.0
Mason Mount,2,5.0,0,2.0,3.0,3.0,2.0
Mason Mount,2,3.0,1,2.0,2.0,3.0,2.0
Mason Mount,6,6.0,0,2.0,2.0,2.0,2.0
Mason Mount,2,1.0,1,3.0,2.0,3.0,2.0
Mason Mount,3,4.0,0,1.0,2.0,2.0,2.0
Mason Mount,1,2.0,1,1.0,2.0,2.0,2.0
Matej Vydra,9,5.0,1,1.0,2.0,2.0,1.0
Matej Vydra,6,3.0,0,2.0,2.0,2.0,2.0
Matej Vydra,2,5.0,1,2.0,2.0,3.0,2.0
Matej Vydra,2,4.0,0,2.0,2.0,2.0,2.0
Matej Vydra,2,2.0,1,2.0,2.0,3.0,2.0
Matej Vydra,2,5.0,0,1.0,2.0,3.0,1.0
Matej Vydra,1,2.0,0,1.0,2.0,3.0,1.0
Mateo Kovacic,2,4.0,1,1.0,1.0,2.0,1.0
Mateo Kovacic,5,2.0,1,1.0,1.0,2.0,1.0
Mateo Kovacic,2,2.0,1,1.0,1.0,2.0,1.0
Mateo Kovacic,1,4.0,1,1.0,1.0,2.0,1.0
Mateo Kovacic,2,5.0,0,1.0,1.0,1.0,1.0
Mateo Kovacic,2,4.0,1,1.0,1.0,1.0,1.0
Mateo Kovacic,2,1.0,0,1.0,1.0,1.0,1.0
Mateo Kovacic,7,5.0,1,1.0,1.0,1.0,1.0
Mateo Kovacic,1,3.0,0,1.0,1.0,1.0,2.0
Mateo Kovacic,5,4.0,1,2.0,1.0,1.0,2.0
Mateo Kovacic,2,4.0,0,2.0,1.0,1.0,2.0
Mateo Kovacic,2,2.0,1,2.0,1.0,1.0,2.0
Mateo Kovacic,4,5.0,0,2.0,1.0,1.0,2.0
Mateo Kovacic,2,3.0,1,1.0,1.0,1.0,2.0
Mateo Kovacic,1,1.0,1,1.0,1.0,1.0,1.0
Mateo Kovacic,1,5.0,1,1.0,1.0,1.0,1.0
Mateo Kovacic,2,2.0,0,1.0,1.0,1.0,1.0
Mateo Kovacic,2,2.0,1,1.0,1.0,1.0,1.0
Mathew Ryan,2,4.0,1,3.0,3.0,1.0,3.0
Mathew Ryan,1,1.0,0,3.0,3.0,1.0,2.0
Mathew Ryan,2,3.0,0,1.0,1.0,1.0,1.0
Mathew Ryan,10,2.0,0,1.0,1.0,1.0,1.0
Mathew Ryan,4,2.0,1,3.0,2.0,1.0,2.0
Mathew Ryan,7,6.0,0,2.0,2.0,1.0,2.0
Mathew Ryan,3,3.0,1,3.0,3.0,1.0,2.0
Mathew Ryan,4,6.0,1,3.0,2.0,1.0,2.0
Mathew Ryan,6,2.0,0,3.0,2.0,1.0,3.0
Mathew Ryan,7,4.0,1,3.0,3.0,1.0,2.0
Mathew Ryan,2,3.0,0,3.0,3.0,1.0,2.0
Mathew Ryan,3,2.0,1,3.0,3.0,1.0,2.0
Mathew Ryan,3,2.0,1,2.0,2.0,1.0,2.0
Mathew Ryan,2,5.0,1,1.0,2.0,1.0,1.0
Mathew Ryan,6,2.0,1,1.0,2.0,1.0,1.0
Mathew Ryan,3,3.0,0,1.0,2.0,1.0,1.0
Mathew Ryan,3,6.0,1,1.0,2.0,1.0,1.0
